"","No","SiteID","LON","LAT","BP","Age","GPP","BPE","reference","Forest_type","PFT","species","Tg","g_vpd","soilCN","f","lnvpd","lnCN","lnf","lnage","f_incoparate","lnf_incoparate"
"1294",1294,1050,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1295",1295,1051,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1296",1296,1052,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1297",1297,1053,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1298",1298,1054,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1299",1299,1055,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1300",1300,1056,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1301",1301,1057,-105.71,40.33,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,7.42426674783234,545.33824584961,11.0017600128174,0.419178082191781,6.30140623673569,2.39805526116476,-0.869459432190056,NA,0.443835616438356,-0.812301018350107
"1302",1302,1058,-93.17,42.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7276908005608,723.173169555663,9.40543963928223,0.753424657534247,6.58364870877093,2.24128820693237,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1303",1303,1059,-93.17,42.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7276908005608,723.173169555663,9.40543963928223,0.753424657534247,6.58364870877093,2.24128820693237,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1304",1304,1060,-93.17,42.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7276908005608,723.173169555663,9.40543963928223,0.753424657534247,6.58364870877093,2.24128820693237,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1305",1305,1061,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1306",1306,1062,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1307",1307,1063,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1308",1308,1064,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1309",1309,1065,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1310",1310,1066,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1311",1311,1067,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1312",1312,1068,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1313",1313,1069,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1314",1314,1070,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1315",1315,1071,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1316",1316,1072,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1317",1317,1073,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1318",1318,1074,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1319",1319,1075,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1320",1320,1076,-93.17,45.42,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7432883914001,751.432175292969,9.3484400642395,0.668493150684932,6.6219809526822,2.23520949133233,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1321",1321,1077,-91.85,43.66,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7157032890452,695.059024047852,9.05680028533935,0.753424657534247,6.54399676864628,2.2035158882873,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1322",1322,1078,-91.85,43.66,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7157032890452,695.059024047852,9.05680028533935,0.753424657534247,6.54399676864628,2.2035158882873,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1323",1323,1079,-91.85,43.66,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7157032890452,695.059024047852,9.05680028533935,0.753424657534247,6.54399676864628,2.2035158882873,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1324",1324,1080,-91.85,43.66,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7157032890452,695.059024047852,9.05680028533935,0.753424657534247,6.54399676864628,2.2035158882873,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1325",1325,1081,-91.85,43.66,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7157032890452,695.059024047852,9.05680028533935,0.753424657534247,6.54399676864628,2.2035158882873,-0.28312625591592,NA,0.76986301369863,-0.261542684248746
"1326",1326,1082,-89.78,46.75,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.4183293055744,556.361117553714,9.32066698074341,0.668493150684932,6.32141757542502,2.23223419059433,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1327",1327,1083,-89.78,46.75,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.4183293055744,556.361117553714,9.32066698074341,0.668493150684932,6.32141757542502,2.23223419059433,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1328",1328,1084,-89.78,46.75,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.4183293055744,556.361117553714,9.32066698074341,0.668493150684932,6.32141757542502,2.23223419059433,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1329",1329,1085,-89.78,46.75,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.4183293055744,556.361117553714,9.32066698074341,0.668493150684932,6.32141757542502,2.23223419059433,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1330",1330,1086,-89.43,43.07,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3226923448509,723.61702392578,8.67467467346191,0.753424657534247,6.58426227995221,2.1604078235115,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1331",1331,1087,-89.43,43.07,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3226923448509,723.61702392578,8.67467467346191,0.753424657534247,6.58426227995221,2.1604078235115,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1332",1332,1088,-89.43,43.07,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3226923448509,723.61702392578,8.67467467346191,0.753424657534247,6.58426227995221,2.1604078235115,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1333",1333,1089,-89.43,43.07,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3226923448509,723.61702392578,8.67467467346191,0.753424657534247,6.58426227995221,2.1604078235115,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1334",1334,1090,-89.43,43.07,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3226923448509,723.61702392578,8.67467467346191,0.753424657534247,6.58426227995221,2.1604078235115,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1335",1335,1091,-89.43,43.07,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3226923448509,723.61702392578,8.67467467346191,0.753424657534247,6.58426227995221,2.1604078235115,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1336",1336,1092,-89.43,43.07,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3226923448509,723.61702392578,8.67467467346191,0.753424657534247,6.58426227995221,2.1604078235115,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1337",1337,1093,-89.18,46.26,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5222471407482,628.246953735351,14.0919290847779,0.586301369863014,6.44293332760232,2.64560222816274,-0.53392133856064,NA,0.608219178082192,-0.497219971710212
"1338",1338,1094,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1339",1339,1095,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1340",1340,1096,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1341",1341,1097,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1342",1342,1098,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1343",1343,1099,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1344",1344,1100,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1345",1345,1101,-88.89,43.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6658781480789,688.392484741211,8.88224033660889,0.753424657534247,6.53435914728362,2.18405381534293,-0.28312625591592,NA,0.775342465753425,-0.254450455939254
"1346",1346,1102,-85.5,44.37,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5282559208572,642.990948486328,12.8850003814697,0.668493150684932,6.46613064713438,2.55606387371005,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1347",1347,1103,-85.5,44.37,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5282559208572,642.990948486328,12.8850003814697,0.668493150684932,6.46613064713438,2.55606387371005,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1348",1348,1104,-85.5,44.37,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5282559208572,642.990948486328,12.8850003814697,0.668493150684932,6.46613064713438,2.55606387371005,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1349",1349,1105,-85.5,44.37,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5282559208572,642.990948486328,12.8850003814697,0.668493150684932,6.46613064713438,2.55606387371005,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1350",1350,1106,-85,45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6069935671986,647.397796630862,12.6000003814697,0.668493150684932,6.47296093807403,2.53369684423281,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1351",1351,1107,-84.72,45.58,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5004920142889,637.31826965332,12.6126228588104,0.668493150684932,6.45726916918272,2.5346981266678,-0.40272912828929,NA,0.698630136986301,-0.358633808424065
"1352",1352,1108,-83.53,35.68,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.9141169596711,663.313748779292,10.3629599128723,1,6.49724810416124,2.33823790190089,0,NA,1,0
"1353",1353,1109,-83.53,35.68,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.9141169596711,663.313748779292,10.3629599128723,1,6.49724810416124,2.33823790190089,0,NA,1,0
"1354",1354,1110,-83.53,35.68,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.9141169596711,663.313748779292,10.3629599128723,1,6.49724810416124,2.33823790190089,0,NA,1,0
"1355",1355,1111,-82.31,35.9,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.0027136972796,568.846597290043,10.4045999565125,1,6.34361079723283,2.34224801187078,0,NA,1,0
"1356",1356,1112,-82.31,35.9,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.0027136972796,568.846597290043,10.4045999565125,1,6.34361079723283,2.34224801187078,0,NA,1,0
"1357",1357,1113,-81.23,36.63,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.8986024907231,571.570859985353,10.4956800018311,1,6.34838846502449,2.35096374410655,0,NA,1,0
"1358",1358,1114,-81.23,36.63,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.8986024907231,571.570859985353,10.4956800018311,1,6.34838846502449,2.35096374410655,0,NA,1,0
"1359",1359,1115,-80.15,41.64,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.9072308414512,626.279125976563,11.3916001739502,0.753424657534247,6.439796159863,2.43287625696366,-0.28312625591592,NA,0.786301369863014,-0.24041513782287
"1360",1360,1116,-79.25,43.78,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3070200681686,674.537457275391,9.5,0.668493150684932,6.51402720750158,2.2512917986065,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1361",1361,1117,-79.25,43.78,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3070200681686,674.537457275391,9.5,0.668493150684932,6.51402720750158,2.2512917986065,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1362",1362,1118,-79.25,43.78,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3070200681686,674.537457275391,9.5,0.668493150684932,6.51402720750158,2.2512917986065,-0.40272912828929,NA,0.687671232876712,-0.374444414450708
"1363",1363,1119,-74.27,44.02,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.2157325975597,552.473093872071,13.4056667602539,0.668493150684932,6.314404733332,2.59567751011927,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1364",1364,1120,-74.25,44.08,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.0465843427927,546.1419128418,13.3986111831665,0.668493150684932,6.30287885560288,2.59515105853828,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1365",1365,1121,-74.25,44.08,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.0465843427927,546.1419128418,13.3986111831665,0.668493150684932,6.30287885560288,2.59515105853828,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1366",1366,1122,-74.25,44.08,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.0465843427927,546.1419128418,13.3986111831665,0.668493150684932,6.30287885560288,2.59515105853828,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1367",1367,1123,-74.25,44.08,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.0465843427927,546.1419128418,13.3986111831665,0.668493150684932,6.30287885560288,2.59515105853828,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1368",1368,1124,-74.22,44,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.1353630283847,554.773175048827,13.4076389884949,0.668493150684932,6.31855933660272,2.59582461829482,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1369",1369,1125,-74.22,44,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.1353630283847,554.773175048827,13.4076389884949,0.668493150684932,6.31855933660272,2.59582461829482,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1370",1370,1126,-74.22,44,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.1353630283847,554.773175048827,13.4076389884949,0.668493150684932,6.31855933660272,2.59582461829482,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1371",1371,1127,-74.2,44.23,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.5800656102598,520.994406127932,13.3775000076294,0.668493150684932,6.25573930489713,2.59357419177364,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1372",1372,1128,-73.99,42.6,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5256911961569,645.642236328124,10.6217999458313,0.753424657534247,6.47024553663758,2.36290848787739,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1373",1373,1129,-73.99,42.6,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5256911961569,645.642236328124,10.6217999458313,0.753424657534247,6.47024553663758,2.36290848787739,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1374",1374,1130,-73.95,41.05,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.9361076002771,691.490997314453,11.7540000534058,0.915068493150685,6.53885013195203,2.46419361273408,-0.0887563606057911,NA,0.945205479452055,-0.0563529365511317
"1375",1375,1131,-73.9,44.37,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.4225204774311,542.099588012695,13.765,0.586301369863014,6.29544972628204,2.62212913859457,-0.53392133856064,NA,0.605479452054794,-0.501734652064739
"1376",1376,1132,-73.9,44.37,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.4225204774311,542.099588012695,13.765,0.586301369863014,6.29544972628204,2.62212913859457,-0.53392133856064,NA,0.605479452054794,-0.501734652064739
"1377",1377,1133,-73.88,40.9,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.1869889107617,707.170938110351,11.9902998943329,0.915068493150685,6.56127241617807,2.4840979807644,-0.0887563606057911,NA,0.953424657534247,-0.0476948738080172
"1378",1378,1134,-73.88,40.9,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.1869889107617,707.170938110351,11.9902998943329,0.915068493150685,6.56127241617807,2.4840979807644,-0.0887563606057911,NA,0.953424657534247,-0.0476948738080172
"1379",1379,1135,-73.84,42.7,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.7858021259308,694.791363525389,11.0851000785827,0.753424657534247,6.5436116041305,2.40560187131645,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1380",1380,1136,-73.81,40.87,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.3360552513057,712.276860351563,12.1184798080444,0.915068493150685,6.56846668463825,2.4947315443952,-0.0887563606057911,NA,0.953424657534247,-0.0476948738080172
"1381",1381,1137,-73.73,41.13,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.5814404304028,685.312763061524,11.8558400360107,0.838356164383562,6.52987532246844,2.4728205762234,-0.176312251630111,NA,0.876712328767123,-0.131576357788719
"1382",1382,1138,-73.62,41.19,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.5373523503542,686.267463989258,12.4184799911499,0.838356164383562,6.53126744093601,2.51918568505042,-0.176312251630111,NA,0.887671232876712,-0.119153837790162
"1383",1383,1139,-73.49,41.77,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.4354605552885,684.119638061526,13.6999996185303,0.753424657534247,6.52813281177435,2.61739580498958,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1384",1384,1140,-73.31,41.92,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.0719078212315,660.235106811531,14.5999996185303,0.753424657534247,6.49259599403003,2.68102150258623,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1385",1385,1141,-72.94,42.64,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.6928829652733,622.290033569336,14.7443897315979,0.668493150684932,6.43340627597101,2.69086265325189,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1386",1386,1142,-72.92,41.3,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.3092739966105,650.411608886719,14.1914426860809,0.915068493150685,6.47760540691613,2.65263915521336,-0.0887563606057911,NA,0.936986301369863,-0.0650866165198863
"1387",1387,1143,-72.92,41.3,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.3092739966105,650.411608886719,14.1914426860809,0.915068493150685,6.47760540691613,2.65263915521336,-0.0887563606057911,NA,0.936986301369863,-0.0650866165198863
"1388",1388,1144,-72.92,41.3,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.3092739966105,650.411608886719,14.1914426860809,0.915068493150685,6.47760540691613,2.65263915521336,-0.0887563606057911,NA,0.936986301369863,-0.0650866165198863
"1389",1389,1145,-72.45,43.43,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.8896990507841,651.558404541016,13.9933777313232,0.668493150684932,6.47936703881094,2.63858419851519,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1390",1390,1146,-72.44,41.55,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,13.1396299111843,678.37512512207,14.5464633483887,0.838356164383562,6.51970041682736,2.67734789523222,-0.176312251630111,NA,0.865753424657534,-0.144155139995579
"1391",1391,1147,-72.19,42.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7544096787771,671.124505615235,14.8999996185303,0.753424657534247,6.50895467209167,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1392",1392,1148,-72.19,42.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7544096787771,671.124505615235,14.8999996185303,0.753424657534247,6.50895467209167,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1393",1393,1149,-72.19,42.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7544096787771,671.124505615235,14.8999996185303,0.753424657534247,6.50895467209167,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1394",1394,1150,-72.19,42.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7544096787771,671.124505615235,14.8999996185303,0.753424657534247,6.50895467209167,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1395",1395,1151,-72.19,42.53,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6682817770375,668.376029663087,14.8999996185303,0.753424657534247,6.50485093381469,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1396",1396,1152,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1397",1397,1153,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
