"","X","No","SiteID","LON","LAT","BP","Age","GPP","BPE","reference","Forest_type","PFT","species","Tg","g_vpd","soilCN","f","lnvpd","lnCN","lnf","lnage","f_incoparate","lnf_incoparate","Elevation","pH","sand","logitBPE","vpd_12","lnvpd_12","g_ppfd","lng_ppfd","MAT","MTCO"
"180",195,195,195,-79.12,34.48,NA,8,1220,0.64,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",17.3247824589411,891.96057800293,10.6700179775238,1,6.7934219365394,2.36743775017858,0,2.07944154167984,1,0,0.014,4.9,54.3916354263701,0.575364144903562,891.96057800293,6.7934219365394,32.74449461778,3.48873484467643,17.3247824589411,6.9709251976013
"181",196,196,196,-79.29,34.54,NA,12,1313,0.42,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",17.2954269913832,901.354107055665,10.2685869239807,1,6.80389819599801,2.32908942187205,0,2.484906649788,1,0,0.014,5.1,53.5051988071849,-0.322773392263051,901.354107055665,6.80389819599801,32.736005821228,3.48847556759264,17.2954269913832,6.81049632549284
"182",197,197,197,-79.29,34.54,NA,12,1584,0.43,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",17.2954269913832,901.354107055665,10.2685869239807,1,6.80389819599801,2.32908942187205,0,2.484906649788,1,0,0.014,5.1,53.5051988071849,-0.281851152140988,901.354107055665,6.80389819599801,32.736005821228,3.48847556759264,17.2954269913832,6.81049632549284
"183",198,198,198,-79.29,34.54,NA,12,2550,0.4,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",17.2954269913832,901.354107055665,10.2685869239807,1,6.80389819599801,2.32908942187205,0,2.484906649788,1,0,0.014,5.1,53.5051988071849,-0.405465108108164,901.354107055665,6.80389819599801,32.736005821228,3.48847556759264,17.2954269913832,6.81049632549284
"184",199,199,199,-79.29,34.54,NA,12,2664,0.42,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",17.2954269913832,901.354107055665,10.2685869239807,1,6.80389819599801,2.32908942187205,0,2.484906649788,1,0,0.014,5.1,53.5051988071849,-0.322773392263051,901.354107055665,6.80389819599801,32.736005821228,3.48847556759264,17.2954269913832,6.81049632549284
"185",200,200,200,-79.29,34.54,415,10,856,0.48481308411215,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",17.2954269913832,901.354107055665,10.2685869239807,1,6.80389819599801,2.32908942187205,0,2.30258509299405,1,0,0.014,5.1,53.5051988071849,-0.0607663552161456,901.354107055665,6.80389819599801,32.736005821228,3.48847556759264,17.2954269913832,6.81049632549284
"186",201,201,201,-79.29,34.54,897,10,1758,0.510238907849829,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",17.2954269913832,901.354107055665,10.2685869239807,1,6.80389819599801,2.32908942187205,0,2.30258509299405,1,0,0.014,5.1,53.5051988071849,0.0409613576310637,901.354107055665,6.80389819599801,32.736005821228,3.48847556759264,17.2954269913832,6.81049632549284
"187",202,202,202,34.5,31.2,351,38,830,0.42289156626506,"Collalti 2020, Nature","evergreen","Forest","Pinus halepensis",20.3154468933741,1094.39147949219,8.0607141494751,1,6.99795376128625,2.08700215674666,0,3.63758615972639,1,0,0.65,8.1,32.5015651583883,-0.31091437394505,1094.39147949219,6.99795376128625,40.8924332857132,3.71094504069389,20.3154468933742,12.3831958770752
"188",203,203,203,34.5,31.2,351,38,898,0.39086859688196,"Collalti 2020, Nature","evergreen","Forest","Pinus halepensis",20.3154468933741,1094.39147949219,8.0607141494751,1,6.99795376128625,2.08700215674666,0,3.63758615972639,1,0,0.65,8.1,32.5015651583883,-0.443662578956115,1094.39147949219,6.99795376128625,40.8924332857132,3.71094504069389,20.3154468933742,12.3831958770752
"189",204,204,204,115.03,26.44,NA,15,1798,0.580645161290323,"Collalti 2020, Nature","evergreen","Forest","Pinus massoniana, Pinus elliottii",17.9156310129165,793.533165893543,10.6736,1,6.67649533606028,2.36777340297311,0,2.70805020110221,0.975342465753425,-0.0249666227304611,0.064,4.86075042881114,42.103810271581,0.32542240043463,793.533165893543,6.67649533606028,27.3438631375629,3.30849212115163,17.9156310129163,6.9061116600036
"190",205,205,205,115.03,26.44,1009,20,1870,0.539572192513369,"Collalti 2020, Nature","evergreen","Forest","Pinus massoniana",17.9156310129165,793.533165893543,10.6736,1,6.67649533606028,2.36777340297311,0,2.99573227355399,0.975342465753425,-0.0249666227304611,0.064,4.86075042881114,42.103810271581,0.158620515925878,793.533165893543,6.67649533606028,27.3438631375629,3.30849212115163,17.9156310129163,6.9061116600036
"191",207,207,207,-82,30,574,8,1407,0.407960199004975,"Collalti 2020, Nature","evergreen","Forest","Pimus elliottii",20.2715276479721,970.849411010742,14.5250005722046,1,6.87817136976648,2.67587134213244,0,2.07944154167984,1,0,0.045,6.6,88.3523513254374,-0.372404245847277,970.849411010742,6.87817136976648,33.822746515274,3.52113354996831,20.2715276479721,12.2711277008056
"192",208,208,208,-82,30,1012,27,2482,0.407735697018533,"Collalti 2020, Nature","evergreen","Forest","Pimus elliottii",20.2715276479721,970.849411010742,14.5250005722046,1,6.87817136976648,2.67587134213244,0,3.29583686600433,1,0,0.045,6.6,88.3523513254374,-0.373333829925373,970.849411010742,6.87817136976648,33.822746515274,3.52113354996831,20.2715276479721,12.2711277008056
"193",209,209,209,136,35.18,NA,4,NA,0.5,"Collalti 2020, Nature","evergreen","Forest","Abies veitchii",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,1.38629436111989,0.936986301369863,-0.0650866165198863,NA,6.2,NA,0,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"194",210,210,210,136,35.18,NA,60,NA,0.3,"Collalti 2020, Nature","evergreen","Forest","Abies veitchii",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,4.0943445622221,0.936986301369863,-0.0650866165198863,NA,6.2,NA,-0.847297860387204,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"195",211,211,211,136,35.18,NA,1,610,0.278688524590164,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,0,0.936986301369863,-0.0650866165198863,NA,6.2,NA,-0.950976289862045,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"196",212,212,212,136,35.18,NA,1,790,0.291139240506329,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,0,0.936986301369863,-0.0650866165198863,NA,6.2,NA,-0.889857474806,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"197",213,213,213,136,35.18,NA,2,2280,0.390350877192982,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,0.693147180559945,0.936986301369863,-0.0650866165198863,NA,6.2,NA,-0.445837563398554,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"198",214,214,214,136,35.18,NA,10,254,0.582677165354331,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,2.30258509299405,0.936986301369863,-0.0650866165198863,NA,6.2,NA,0.333773179652049,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"199",215,215,215,136,35.18,NA,11,298,0.567114093959732,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,2.39789527279837,0.936986301369863,-0.0650866165198863,NA,6.2,NA,0.270086310561403,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"200",216,216,216,136,35.18,NA,12,311,0.543408360128617,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,2.484906649788,0.936986301369863,-0.0650866165198863,NA,6.2,NA,0.174071657321811,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"201",217,217,217,136,35.18,NA,13,313,0.530351437699681,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,2.56494935746154,0.936986301369863,-0.0650866165198863,NA,6.2,NA,0.121555201577809,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"202",218,218,218,136,35.18,NA,18,343,0.332361516034985,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,2.89037175789616,0.936986301369863,-0.0650866165198863,NA,6.2,NA,-0.697523555159746,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"203",219,219,219,136,35.18,NA,24,1210,0.479338842975207,"Collalti 2020, Nature","evergreen","Forest","Chamaeciparys obtusa",15.6880044400692,765.002728271483,11.0500001907349,1,6.63987940018813,2.40243044522484,0,3.17805383034795,0.936986301369863,-0.0650866165198863,NA,6.2,NA,-0.0826917158451117,765.002728271483,6.63987940018813,29.2221645434697,3.37492748104198,15.6880044400692,4.57667992115023
"204",220,220,220,-121,44.3,413,45,901,0.458379578246393,"Collalti 2020, Nature","evergreen","Forest","Pinus ponderosa",10.1138386242092,683.874008178711,8.2625,1,6.52777370208677,2.1117272051778,0,3.80666248977032,1,0,1.188,7.1,59.138705286242,-0.166867812892114,683.874008178711,6.52777370208677,33.4759122133255,3.51082614179073,10.1138386242092,0.4043365418911
"205",221,221,221,NA,NA,2056,16,4124,0.498545101842871,"Collalti 2020, Nature","evergreen","Forest","Pinus taeda",NA,NA,NA,NA,NA,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,-0.00581960905326393,NA,NA,NA,NA,NA,NA
"206",222,222,222,-123.58,45.2,1202,50,2404,0.5,"Collalti 2020, Nature","evergreen","Forest","Tsuga heteropylla, Pseudotsuga menziesii",9.59328796962894,473.022772216796,11.6610000038147,1,6.15914353155459,2.45624994086533,0,3.91202300542815,1,0,0.468571428571429,5.1,36.4665482696602,0,473.022772216796,6.15914353155459,27.5571873406568,3.31626338508315,9.59328796962892,3.50194387435912
"207",223,223,223,-123.58,45.2,1173,50,2901,0.404343329886246,"Collalti 2020, Nature","evergreen","Forest","Tsuga heteropylla, Pseudotsuga menziesii",9.59328796962894,473.022772216796,11.6610000038147,1,6.15914353155459,2.45624994086533,0,3.91202300542815,1,0,0.468571428571429,5.1,36.4665482696602,-0.387400100710526,473.022772216796,6.15914353155459,27.5571873406568,3.31626338508315,9.59328796962892,3.50194387435912
"208",224,224,224,-123.58,45.2,1202,50,2404,0.5,"Collalti 2020, Nature","evergreen","Forest","Tsuga heteropylla, Pseudotsuga menziesii",9.59328796962894,473.022772216796,11.6610000038147,1,6.15914353155459,2.45624994086533,0,3.91202300542815,1,0,0.468571428571429,5.1,36.4665482696602,0,473.022772216796,6.15914353155459,27.5571873406568,3.31626338508315,9.59328796962892,3.50194387435912
"209",225,225,225,-155.7,19.5,1485,5,2950,0.503389830508475,"Collalti 2020, Nature","evergreen","Forest","Eucalyptus saligna",9.70161553223843,437.276390075684,19.2423367500305,1,6.08056546673881,2.95711289056706,0,1.6094379124341,1,0,0.35,5.7,38.005768483887,0.0135595297856338,437.276390075684,6.08056546673881,41.3552968104687,3.72220051025434,9.70161553223864,7.81399703025751
"210",226,226,226,-155.7,19.5,2100,5,3950,0.531645569620253,"Collalti 2020, Nature","evergreen","Forest","Eucalyptus saligna",9.70161553223843,437.276390075684,19.2423367500305,1,6.08056546673881,2.95711289056706,0,1.6094379124341,1,0,0.35,5.7,38.005768483887,0.126751705639143,437.276390075684,6.08056546673881,41.3552968104687,3.72220051025434,9.70161553223864,7.81399703025751
"211",227,227,227,101.15,21.55,1235,33,1816,0.680066079295154,"Collalti 2020, Nature","evergreen","Forest","Ficus elastica",22.1861272652944,999.240570068362,10.3155557250977,1,6.90699556053751,2.33365302050559,0,3.49650756146648,1,0,0.75,5.68292213375148,29.2083053219852,0.754075492210165,999.240570068362,6.90699556053751,33.2348288695018,3.50359838837548,22.1861272652945,16.511423110962
"212",228,228,228,101.26,21.95,880,NA,2594,0.339244410177332,"Collalti 2020, Nature","evergreen","Forest","Pometia tomentosa, Terminalia myriocarpa, 
Gironniera subaequalis, Garuga floribunda",23.1558158874508,1055.39394531247,10.9777777862549,1,6.96166938408991,2.39587302818981,0,NA,1,0,0.75,5.3,32.8440181795789,-0.666663191685474,1055.39394531247,6.96166938408991,33.6851154168443,3.51705606076401,23.1558158874504,17.4749652862541
"213",229,229,229,101.26,21.95,880,NA,2600,0.338461538461538,"Collalti 2020, Nature","evergreen","Forest","Pometia tomentosa, Terminalia myriocarpa, 
Gironniera subaequalis, Garuga floribunda",23.1558158874508,1055.39394531247,10.9777777862549,1,6.96166938408991,2.39587302818981,0,NA,1,0,0.75,5.3,32.8440181795789,-0.670157662335249,1055.39394531247,6.96166938408991,33.6851154168443,3.51705606076401,23.1558158874504,17.4749652862541
"214",230,230,230,102.18,2.58,1490,NA,3230,0.461300309597523,"Collalti 2020, Nature","deciduous","Forest",">200 species",25.0407092618941,1008.73635253905,10.5512598510742,1,6.91645369041115,2.35624526995584,0,NA,1,0,0.1,5.1,31.2384429214562,-0.155108993269071,1008.73635253905,6.91645369041115,34.6693517859775,3.54585606283849,25.0407092618941,24.3046318626403
"215",231,231,231,102.18,2.58,1518,NA,3230,0.469969040247678,"Collalti 2020, Nature","deciduous","Forest",">200 species",25.0407092618941,1008.73635253905,10.5512598510742,1,6.91645369041115,2.35624526995584,0,NA,1,0,0.1,5.1,31.2384429214562,-0.120268598746112,1008.73635253905,6.91645369041115,34.6693517859775,3.54585606283849,25.0407092618941,24.3046318626403
"216",234,234,234,-50.6,-2.35,1560,400,3040,0.513157894736842,"Collalti 2020, Nature","evergreen","Forest",">200 species",26.9647432963053,1243.24865722656,10.75,1,7.12548311754324,2.37490575457367,0,5.99146454710798,0.947945205479452,-0.0534585785247673,0.09,3.5,41.3176878487881,0.0526437334854217,1243.24865722656,7.12548311754324,36.0831606785456,3.58582629331285,26.9647432963053,25.8767337799072
"217",235,235,235,-54.95,-2.86,1499,NA,3140,0.477388535031847,"Collalti 2020, Nature","deciduous","Forest",">200 species",26.352786509196,1199.53507690431,10.75,1,7.08968932479033,2.37490575457367,0,NA,1,0,0.2,3.5,16.3923698201895,-0.0905075929874938,1199.53507690431,7.08968932479033,35.9205558458964,3.58130971786595,26.352786509196,25.5717923164368
"218",236,236,236,-54.95,-2.86,1499,NA,2989,0.501505520240883,"Collalti 2020, Nature","deciduous","Forest",">200 species",26.352786509196,1199.53507690431,10.75,1,7.08968932479033,2.37490575457367,0,NA,1,0,0.2,3.5,16.3923698201895,0.006022099163092,1199.53507690431,7.08968932479033,35.9205558458964,3.58130971786595,26.352786509196,25.5717923164368
"219",237,237,237,-51.27,-1.43,1234,NA,3630,0.339944903581267,"Collalti 2020, Nature","deciduous","Forest",NA,26.9236401367187,1227.04293823242,9.45400024414063,1,7.11236243858307,2.2464379581951,0,NA,0.956164383561644,-0.0448254313800644,0.015,3.5,37.9654322290183,-0.663539754770008,1227.04293823242,7.11236243858307,36.3349300670624,3.59277953939528,26.9236401367187,25.807004776001
"220",238,238,238,-54.97,-3.01,1696,NA,3141,0.539955428207577,"Collalti 2020, Nature","deciduous","Forest",">200 species",26.3241650644938,1161.76541748047,10.75,1,7.0576960387877,2.37490575457367,0,NA,1,0,0.2,3.5,24.3277966126973,0.160163215805315,1161.76541748047,7.0576960387877,35.1203637170792,3.55878112512215,26.3241650644938,25.5308951568603
"221",239,239,239,-54.97,-3.01,870,NA,3000,0.29,"Collalti 2020, Nature","deciduous","Forest",">200 species",26.3241650644938,1161.76541748047,10.75,1,7.0576960387877,2.37490575457367,0,NA,1,0,0.2,3.5,24.3277966126973,-0.895384047054841,1161.76541748047,7.0576960387877,35.1203637170792,3.55878112512215,26.3241650644938,25.5308951568603
"222",240,240,240,-54.97,-3.01,900,NA,3000,0.3,"Collalti 2020, Nature","deciduous","Forest",">200 species",26.3241650644938,1161.76541748047,10.75,1,7.0576960387877,2.37490575457367,0,NA,1,0,0.2,3.5,24.3277966126973,-0.847297860387204,1161.76541748047,7.0576960387877,35.1203637170792,3.55878112512215,26.3241650644938,25.5308951568603
"223",242,242,242,-51.45,-1.72,1377,NA,3228,0.426579925650558,"Collalti 2020, Nature","deciduous","Forest",">200 species",27.0251017888387,1219.67972412109,10.6285000228882,1,7.10634358205036,2.36353907448452,0,NA,0.953424657534247,-0.0476948738080172,0.0215714285714286,3.5,38.4433809732593,-0.295818813844841,1219.67972412109,7.10634358205036,36.0199365377426,3.58407257788459,27.0251017888387,25.8981616973877
"224",243,243,243,-51.45,-1.72,1377,NA,3630,0.379338842975207,"Collalti 2020, Nature","deciduous","Forest",">200 species",27.0251017888387,1219.67972412109,10.6285000228882,1,7.10634358205036,2.36353907448452,0,NA,0.953424657534247,-0.0476948738080172,0.0215714285714286,3.5,38.4433809732593,-0.492355441703588,1219.67972412109,7.10634358205036,36.0199365377426,3.58407257788459,27.0251017888387,25.8981616973877
"225",244,244,244,-60.2,-2.69,1046,400,3040,0.344078947368421,"Collalti 2020, Nature","deciduous","Forest",">200 species",26.1773391167323,1129.06224365235,11.6999998092651,1,7.02914269429724,2.45958882550159,0,5.99146454710798,1,0,0.09,3.5,36.3785769403324,-0.645169305896916,1129.06224365235,7.02914269429724,32.9714029709498,3.495640609134,26.1773391167323,25.7137958526611
"226",263,263,19,-155.124528,19.841139,1220,NA,3450,0.353623188405797,"Peng 2023, Journal of Ecology","evergreen","Forest","Eucalyptus saligna ",21.6631004926262,794.106367585206,17.5032106643588,1,6.67721741648784,2.86238433063633,0,NA,1,0,0.35,5.6,32.382529124214,-0.603150726726863,794.106367585206,6.67721741648784,40.1278865358984,3.69207151745209,21.6631004926264,20.2099530395879
"227",264,264,20,-155.124528,19.841139,1245,NA,3885,0.32046332046332,"Peng 2023, Journal of Ecology","evergreen","Forest","Eucalyptus saligna ",21.6631004926262,794.106367585206,17.5032106643588,1,6.67721741648784,2.86238433063633,0,NA,1,0,0.35,5.6,32.382529124214,-0.751643387241556,794.106367585206,6.67721741648784,40.1278865358984,3.69207151745209,21.6631004926264,20.2099530395879
"228",265,265,21,-155.12,19.83,1210,5.5,3960,0.305555555555556,"Peng 2023, Journal of Ecology","evergreen","Forest","Eucalyptus saligna Smith",21.6150293986001,790.121650390598,17.550004524231,1,6.67218692144236,2.86505420770278,0,1.70474809223843,1,0,0.35,5.58182348368485,32.828517985751,-0.820980552069828,790.121650390598,6.67218692144236,40.1581682078042,3.69282586198773,21.6150293986003,20.1611966705322
"229",266,266,22,-155.12,19.83,850,5.5,2950,0.288135593220339,"Peng 2023, Journal of Ecology","evergreen","Forest","Eucalyptus saligna Smith",21.6150293986001,790.121650390598,17.550004524231,1,6.67218692144236,2.86505420770278,0,1.70474809223843,1,0,0.35,5.58182348368485,32.828517985751,-0.904456274227152,790.121650390598,6.67218692144236,40.1581682078042,3.69282586198773,21.6150293986003,20.1611966705322
"230",278,278,34,-123.97,45.05,668,NA,1400,0.477142857142857,"Peng 2023, Journal of Ecology","evergreen","Forest","Picea sitchensis Carr",10.5482213755449,447.539245605469,11.6633714752197,1,6.10376423354654,2.45645328794504,0,NA,1,0,0.22,5.6,26.5197838075287,-0.0914923404246664,447.539245605469,6.10376423354654,27.8993580361207,3.32860367910456,10.5482213755448,6.88569784164424
"231",279,279,35,-123.97,45.05,805,NA,1558,0.516688061617458,"Peng 2023, Journal of Ecology","deciduous","Forest","Alnus rubra Bong",10.5482213755449,447.539245605469,11.6633714752197,1,6.10376423354654,2.45645328794504,0,NA,1,0,0.22,5.6,26.5197838075287,0.0667770496186685,447.539245605469,6.10376423354654,27.8993580361207,3.32860367910456,10.5482213755448,6.88569784164424
"232",280,280,36,-123.9,45.04,636,178,2084,0.305182341650672,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.3803871075313,444.859733581542,11.75508568573,1,6.09775902704383,2.46428597126619,0,5.18178355029209,1,0,0.261,5.6,22.8041584373579,-0.822740009605539,444.859733581542,6.09775902704383,27.9963907182216,3.33207559894585,10.3803871075312,6.19404897689821
"233",281,281,37,-123.9,45.08,909,168,2023,0.449332674246169,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.1345461944739,438.123294067383,11.7530285415649,1,6.08250036406917,2.4641109555971,0,5.12396397940326,1,0,0.236,5.6,26.0678291951459,-0.203367326309751,438.123294067383,6.08250036406917,27.6263305823008,3.31876932455312,10.134546194474,5.88793020248425
"234",282,282,38,-123.9,45.1,1095,12,2264,0.483657243816254,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.2034401595593,441.596389770508,11.7519999694824,1,6.09039631959094,2.46402343627478,0,2.484906649788,1,0,0.308,5.6,27.0869144397855,-0.0653943192214687,441.596389770508,6.09039631959094,27.5773075421651,3.31699324403785,10.2034401595593,5.957498073578
"235",283,283,39,-123.89,45.07,522,185,1774,0.294250281848929,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.1142445516586,438.748532409667,11.7666399597168,1,6.08392642983925,2.46526840555611,0,5.22035582507832,1,0,0.231,5.6,23.7363859165786,-0.874829963777405,438.748532409667,6.08392642983925,27.6583722658952,3.31992847656195,10.1142445516586,5.79462148666373
"236",284,284,40,-123.89,45.07,804,46,1774,0.453213077790304,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.1142445516586,438.748532409667,11.7666399597168,1,6.08392642983925,2.46526840555611,0,3.8286413964891,1,0,0.231,5.6,23.7363859165786,-0.187696802318464,438.748532409667,6.08392642983925,27.6583722658952,3.31992847656195,10.1142445516586,5.79462148666373
"237",285,285,41,-123.8816,45.1024,560,NA,2063,0.271449345613185,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.1352556720868,441.74133422754,11.7761796617602,1,6.09072449409181,2.46607881847342,0,NA,1,0,0.205,5.6,25.376544655173,-0.987281606023778,441.74133422754,6.09072449409181,27.5818580346629,3.31715823901051,10.1352556720868,5.74148596719372
"238",286,286,42,-123.88,45.09,1045,22,1679,0.622394282310899,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.087380108436,440.088071899415,11.7788456626892,1,6.08697487029005,2.46630518213923,0,3.09104245335832,1,0,0.318333333333333,5.6,27.2973439429538,0.499723209961684,440.088071899415,6.08697487029005,27.5725712442398,3.31682148308239,10.087380108436,5.67990396499633
"239",287,287,43,-123.88,45.09,836,45,1566,0.533844189016603,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.087380108436,440.088071899415,11.7788456626892,1,6.08697487029005,2.46630518213923,0,3.80666248977032,1,0,0.318333333333333,5.6,27.2973439429538,0.135584078942266,440.088071899415,6.08697487029005,27.5725712442398,3.31682148308239,10.087380108436,5.67990396499633
"240",288,288,44,-123.88,45.09,926,52,1844,0.502169197396963,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.087380108436,440.088071899415,11.7788456626892,1,6.08697487029005,2.46630518213923,0,3.95124371858143,1,0,0.318333333333333,5.6,27.2973439429538,0.00867684402568837,440.088071899415,6.08697487029005,27.5725712442398,3.31682148308239,10.087380108436,5.67990396499633
"241",289,289,45,-123.88,45.11,935,14,1914,0.488505747126437,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.1538762120406,442.716499633789,11.777954233551,1,6.09292960950616,2.46622949875757,0,2.63905732961526,1,0,0.123333333333333,5.6,23.4496289139955,-0.0459851132418225,442.716499633789,6.09292960950616,27.5890132284165,3.31741762203745,10.1538762120406,5.74776269912717
"242",290,290,46,-123.88,45.11,1160,40,2218,0.522993688007214,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.1538762120406,442.716499633789,11.777954233551,1,6.09292960950616,2.46622949875757,0,3.68887945411394,1,0,0.123333333333333,5.6,23.4496289139955,0.0920396716821669,442.716499633789,6.09292960950616,27.5890132284165,3.31741762203745,10.1538762120406,5.74776269912717
"243",291,291,47,-123.88,45.11,969,22,2010,0.482089552238806,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",10.1538762120406,442.716499633789,11.777954233551,1,6.09292960950616,2.46622949875757,0,3.09104245335832,1,0,0.123333333333333,5.6,23.4496289139955,-0.0716724567242025,442.716499633789,6.09292960950616,27.5890132284165,3.31741762203745,10.1538762120406,5.74776269912717
"244",323,323,79,-122.6,44.68,1115,NA,2404,0.463810316139767,"Peng 2023, Journal of Ecology","evergreen","Forest","Tsuga heteropylla Sarg",9.46858028471475,512.988273620607,11.5899998664857,1,6.24025298647015,2.45014264583187,0,NA,1,0,0.8,5.65589122991094,31.8670420684165,-0.145012319044969,512.988273620607,6.24025298647015,27.8225859741371,3.32584813595455,9.46858028471487,2.4436263084413
"245",347,347,103,-122.23,44.27,894,146,3426,0.260945709281961,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.85856782644956,501.006369323723,16,1,6.21661881422506,2.77258872223978,0,4.98360662170834,1,0,0.859,7.05195086830809,47.5292346368752,-1.04105900809056,499.137350463856,6.21288130930737,31.5513580544789,3.4516166325768,8.84607179351107,1.1804088494178
"246",349,349,105,-122.22,44.27,649,142,2695,0.240816326530612,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.89587447752557,501.162096557616,16,1,6.21692959477832,2.77258872223978,0,4.95582705760126,1,0,0.7,5.5,48.5174475901849,-1.14820922980748,501.162096557616,6.21692959477832,31.5560256632171,3.45176455849202,8.89587447752548,1.20543387055392
"247",351,351,107,-122.2,44.25,578,552,2656,0.217620481927711,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.7264777198435,502.254562377932,16,1,6.2191070875322,2.77258872223978,0,6.31354804627709,1,0,0.779,5.5,47.1782481883705,-1.27958730298679,502.254562377932,6.2191070875322,30.7869024078053,3.42708935303677,8.72647771984346,1.02204278111466
"248",352,352,108,-122.2,44.25,481,20,2415,0.199171842650104,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.7264777198435,502.254562377932,16,1,6.2191070875322,2.77258872223978,0,2.99573227355399,1,0,0.779,5.5,47.1782481883705,-1.39147840590748,502.254562377932,6.2191070875322,30.7869024078053,3.42708935303677,8.72647771984346,1.02204278111466
"249",353,353,109,-122.2,44.25,682,38,2188,0.311700182815356,"Peng 2023, Journal of Ecology","evergreen","Forest","Pseudotsuga menziesii Franco",8.7264777198435,502.254562377932,16,1,6.2191070875322,2.77258872223978,0,3.63758615972639,1,0,0.779,5.5,47.1782481883705,-0.792182750516379,502.254562377932,6.2191070875322,30.7869024078053,3.42708935303677,8.72647771984346,1.02204278111466
